"","esv_id","kpcofgs","sample_type","ucsb_id","total_sample_number","total_percent_match","total_number_species"
"1305","ESV_069134","Bacteria, Actinobacteriota, Acidimicrobiia, Actinomarinales, uncultured, , ","OCOC-D (30-40)","",12,99.2,12
"1306","ESV_069135","Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, ","OCOC-D (30-40)","",12,97.6,4
"1307","ESV_069136","Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, , ","OCOC-D (30-40)","",12,98.8,2
"1308","ESV_069137","Archaea, Nanoarchaeota, Nanoarchaeia, Woesearchaeales, GW2011_GWC1_47_15, , ","OCOC-D (30-40)","",12,89.8,1
"1309","ESV_069138","Bacteria, , , , , , ","OCBC-D (30-40)","",10,97.6,31
"1310","ESV_069138","Bacteria, , , , , , ","OCOC-D (30-40)","",12,97.6,31
"1311","ESV_069139","Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Rhodopirellula, ","OCOC-D (30-40)","",12,97.2,2
"1312","ESV_069140","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","OCOC-D (30-40)","",11,99.2,6
"1313","ESV_069141","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, , ","OCOC-D (30-40)","",11,100,2
"1314","ESV_069142","Bacteria, Firmicutes, Bacilli, , , , ","OCOC-D (30-40)","",11,99.2,3
"1315","ESV_069143","Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, ","OCOC-D (30-40)","",11,99.2,2
"1316","ESV_069144","Bacteria, MBNT15, , , , , ","OCBC-D (30-40)","",18,99.6,1
"1317","ESV_069144","Bacteria, MBNT15, , , , , ","OCOC-D (30-40)","",11,99.6,1
"1318","ESV_069144","Bacteria, MBNT15, , , , , ","OCOO-D (30-40)","",18,99.6,1
"1319","ESV_069145","Bacteria, Elusimicrobiota, Elusimicrobia, Lineage IV, , , ","OCOC-D (30-40)","",11,95.3,1
"1320","ESV_069146","Bacteria, Chloroflexi, OLB14, , , , ","OCOC-D (30-40)","",11,99.6,4
"1321","ESV_069147","Bacteria, Acidobacteriota, Acidobacteriae, PAUC26f, , , ","OCOC-D (30-40)","",11,99.2,4
"1322","ESV_069148","Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Iamiaceae, Iamia, ","OCOC-D (30-40)","",11,100,1
"1323","ESV_069149","Archaea, Halobacterota, Methanosarcinia, Methanosarciniales, Methanoperedenaceae, Methanoperedens, ","OCOC-D (30-40)","",11,99.6,12
"1324","ESV_069150","Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Sphingobacterium, thermophilum","OCOC-D (30-40)","",11,98.8,1
"1325","ESV_069151","Bacteria, Acidobacteriota, Acidobacteriae, PAUC26f, , , ","OCOC-D (30-40)","",11,98.8,4
"1326","ESV_069152","Bacteria, Acidobacteriota, Subgroup 22, , , , ","OCOC-D (30-40)","",11,98,3
"1327","ESV_069153","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, GOUTA6, ","OCOC-D (30-40)","",11,99.2,3
"1328","ESV_069154","Bacteria, Chloroflexi, Anaerolineae, SBR1031, , , ","OCOC-D (30-40)","",10,99.6,1
"1329","ESV_069155","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Propionibacteriaceae, uncultured, ","OCBC-D (30-40)","",17,100,1
"1330","ESV_069155","Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Propionibacteriaceae, uncultured, ","OCOC-D (30-40)","",10,100,1
"1331","ESV_069156","Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, , ","OCOC-D (30-40)","",10,97.6,4
"1332","ESV_069157","Bacteria, Proteobacteria, Gammaproteobacteria, SS1-B-09-64, , , ","BCBC-D (30-40)","",25,99.6,2
"1333","ESV_069157","Bacteria, Proteobacteria, Gammaproteobacteria, SS1-B-09-64, , , ","OCOC-D (30-40)","",10,99.6,2
"1334","ESV_069158","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOC-D (30-40)","",10,96.4,5
"1335","ESV_069159","Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Pirellula, ","OCOC-D (30-40)","",10,99.6,4
"1336","ESV_069160","Bacteria, Actinobacteriota, Actinobacteria, Glycomycetales, Glycomycetaceae, Salininema, proteolyticum","OCOC-D (30-40)","",10,99.6,1
"1337","ESV_069161","Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, ","OCOC-D (30-40)","",10,96.4,7
"1338","ESV_069161","Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, ","OCOO-D (30-40)","",8,96.4,7
"1339","ESV_069162","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCBC-D (30-40)","",15,98,1
"1340","ESV_069162","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOC-D (30-40)","",10,98,1
"1341","ESV_069163","Bacteria, Proteobacteria, Alphaproteobacteria, Defluviicoccales, uncultured, , ","OCOC-D (30-40)","",10,97.2,1
"1342","ESV_069164","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOC-D (30-40)","",10,93.8,1
"1343","ESV_069165","Bacteria, Myxococcota, Polyangia, , , , ","OCOC-D (30-40)","",10,92.5,2
"1344","ESV_069166","Bacteria, Acidobacteriota, Acidobacteriae, PAUC26f, , , ","OCOC-D (30-40)","",10,98.4,3
"1345","ESV_069167","Bacteria, Chloroflexi, Dehalococcoidia, SAR202 clade, , , ","OCOC-D (30-40)","",10,99.6,4
"1346","ESV_069168","Bacteria, Patescibacteria, ABY1, Candidatus Uhrbacteria, , , ","OCOC-D (30-40)","",9,95.3,1
"1347","ESV_069169","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, uncultured, ","OCBC-D (30-40)","",11,100,1
"1348","ESV_069169","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, uncultured, ","OCOC-D (30-40)","",9,100,1
"1349","ESV_069170","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Magnetospiraceae, uncultured, ","OCOC-D (30-40)","",9,97.2,2
"1350","ESV_069171","Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Sphingobacterium, thermophilum","OCOC-D (30-40)","",9,98,1
"1351","ESV_069172","Bacteria, Chloroflexi, Dehalococcoidia, S085, , , ","BCBC-D (30-40)","",8,99.6,3
"1352","ESV_069172","Bacteria, Chloroflexi, Dehalococcoidia, S085, , , ","OCOC-D (30-40)","",9,99.6,3
"1353","ESV_069173","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOC-D (30-40)","",9,93,1
"1354","ESV_069174","Bacteria, PAUC34f, , , , , ","OCOC-D (30-40)","",9,93.7,1
"1355","ESV_069175","Bacteria, Actinobacteriota, Coriobacteriia, CG2-30-50-142, , , ","OCOC-D (30-40)","",9,99.2,1
"1356","ESV_069176","Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, , ","OCOC-D (30-40)","",9,99.6,9
"1357","ESV_069177","Bacteria, Bacteroidota, Ignavibacteria, Ignavibacteriales, , , ","OCOC-D (30-40)","",9,94.5,9
"1358","ESV_069178","Bacteria, Bacteroidota, Ignavibacteria, Ignavibacteriales, PHOS-HE36, , ","OCOC-D (30-40)","",9,97.6,3
"1359","ESV_069179","Bacteria, Bacteroidota, Rhodothermia, Rhodothermales, Rhodothermaceae, uncultured, ","OCOC-D (30-40)","",9,98,1
"1360","ESV_069180","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Pleomorphomonadaceae, Hartmannibacter, diazotrophicus","OCOC-D (30-40)","",9,100,1
"1361","ESV_069181","Bacteria, Proteobacteria, Gammaproteobacteria, EPR3968-O8a-Bc78, , , ","OCOC-D (30-40)","",9,97.2,2
"1362","ESV_069182","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Chryseolinea, ","BCBC-D (30-40)","",8,100,1
"1363","ESV_069182","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Chryseolinea, ","OCOC-D (30-40)","",9,100,1
"1364","ESV_069183","Bacteria, Chloroflexi, Dehalococcoidia, S085, , , ","OCOC-D (30-40)","",9,100,1
"1365","ESV_069184","Bacteria, Desulfobacterota, Desulfobulbia, Desulfobulbales, Desulfurivibrionaceae, MSBL7, ","OCOC-D (30-40)","",9,96.8,3
"1366","ESV_069185","Bacteria, Chloroflexi, Gitt-GS-136, , , , ","OCOC-D (30-40)","",9,98,3
"1367","ESV_069186","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, Algoriphagus, ","OCOC-D (30-40)","",9,100,1
"1368","ESV_069187","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","BCBC-D (30-40)","",13,99.6,9
"1369","ESV_069187","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","OCOC-D (30-40)","",9,99.6,9
"1370","ESV_069188","Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, ","OCBC-D (30-40)","",20,95.7,5
"1371","ESV_069188","Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, ","OCOC-D (30-40)","",9,95.7,5
"1372","ESV_069189","Bacteria, Chloroflexi, P2-11E, , , , ","OCOC-D (30-40)","",9,99.6,3
"1373","ESV_069190","Bacteria, Acidobacteriota, Acidobacteriae, PAUC26f, , , ","OCOC-D (30-40)","",9,98,2
"1374","ESV_069191","Bacteria, Nitrospirota, 4/29/2001, , , , ","OCOC-D (30-40)","",9,99.6,5
"1375","ESV_069192","Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Paenibacillus, ","OCBC-D (30-40)","",21,98.4,3
"1376","ESV_069192","Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Paenibacillus, ","OCOC-D (30-40)","",8,98.4,3
"1377","ESV_069193","Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, , ","OCBC-D (30-40)","",9,95.7,3
"1378","ESV_069193","Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, , ","OCOC-D (30-40)","",8,95.7,3
"1379","ESV_069194","Bacteria, Proteobacteria, Gammaproteobacteria, Ectothiorhodospirales, Thioalkalispiraceae, Thioalkalispira-Sulfurivermis, ","OCBC-D (30-40)","",25,100,1
"1380","ESV_069194","Bacteria, Proteobacteria, Gammaproteobacteria, Ectothiorhodospirales, Thioalkalispiraceae, Thioalkalispira-Sulfurivermis, ","OCOC-D (30-40)","",8,100,1
"1381","ESV_069195","Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Magnetospiraceae, uncultured, ","OCOC-D (30-40)","",8,98.8,1
"1382","ESV_069196","Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Iamiaceae, Iamia, ","OCOC-D (30-40)","",8,99.6,9
"1383","ESV_069197","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, , ","OCOC-D (30-40)","",8,99.6,11
"1384","ESV_069198","Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Plantactinospora, ","OCOC-D (30-40)","",8,100,3
"1385","ESV_069199","Bacteria, Bdellovibrionota, Bdellovibrionia, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, ","OCOC-D (30-40)","",8,90.1,5
"1386","ESV_069200","Bacteria, Chloroflexi, Dehalococcoidia, SAR202 clade, , , ","OCOC-D (30-40)","",8,96.4,2
"1387","ESV_069201","Bacteria, Desulfobacterota, Desulfobulbia, Desulfobulbales, Desulfobulbaceae, , ","OCOC-D (30-40)","",8,93.7,8
"1388","ESV_069202","Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, , ","OCOC-D (30-40)","",8,92.9,2
"1389","ESV_069203","Bacteria, Actinobacteriota, Acidimicrobiia, , , , ","OCBC-D (30-40)","",11,98.8,9
"1390","ESV_069203","Bacteria, Actinobacteriota, Acidimicrobiia, , , , ","OCOC-D (30-40)","",8,98.8,9
"1391","ESV_069204","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","BCBC-D (30-40)","",11,97.6,4
"1392","ESV_069204","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOC-D (30-40)","",8,97.6,4
"1393","ESV_069205","Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, Gimesiaceae, uncultured, ","OCOC-D (30-40)","",8,99.2,2
"1394","ESV_069206","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, litoralis","OCOC-D (30-40)","",8,98.8,1
"1395","ESV_069207","Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, , ","BCBC-D (30-40)","",14,96.8,3
"1396","ESV_069207","Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, , ","OCOC-D (30-40)","",8,96.8,3
"1397","ESV_069208","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia, consociata","OCOC-D (30-40)","",8,97.2,1
"1398","ESV_069209","Bacteria, Gemmatimonadota, BD2-11 terrestrial group, , , , ","OCOC-D (30-40)","",8,98.8,1
"1399","ESV_069210","Bacteria, Chloroflexi, Dehalococcoidia, S085, , , ","OCOC-D (30-40)","",8,99.6,6
"1400","ESV_069211","Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured, ","OCOC-D (30-40)","",8,98.8,7
"1401","ESV_069212","Bacteria, Desulfobacterota, Desulfobulbia, Desulfobulbales, Desulfurivibrionaceae, MSBL7, ","OCOC-D (30-40)","",8,98.4,4
"1402","ESV_069213","Bacteria, Proteobacteria, Gammaproteobacteria, Methylococcales, Methylomonadaceae, , ","OCOC-D (30-40)","",8,98.8,4
"1403","ESV_069214","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, , ","OCOC-D (30-40)","",8,98.4,1
"1404","ESV_069215","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, , ","OCOO-D (30-40)","",96,96.1,2
"1405","ESV_069216","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","OCOO-D (30-40)","",78,99.6,64
"1406","ESV_069217","Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Mariniflexile, ","OCOO-D (30-40)","",77,99.2,1
"1407","ESV_069218","Bacteria, Proteobacteria, Alphaproteobacteria, , , , ","OCOO-D (30-40)","",49,95.3,4
"1408","ESV_069219","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","BCBC-D (30-40)","",11,97.6,9
"1409","ESV_069219","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","OCOO-D (30-40)","",44,97.6,9
"1410","ESV_069220","Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, ","BCBC-D (30-40)","",11,99.6,5
"1411","ESV_069220","Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, ","OCOO-D (30-40)","",44,99.6,5
"1412","ESV_069221","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",43,90.1,1
"1413","ESV_069222","Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, ","OCOO-D (30-40)","",41,96,6
"1414","ESV_069223","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",33,91.7,3
"1415","ESV_069224","Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, MND1, ","OCOO-D (30-40)","",33,100,1
"1416","ESV_069225","Bacteria, Actinobacteriota, MB-A2-108, , , , ","OCOO-D (30-40)","",32,94.5,1
"1417","ESV_069226","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, RB41, ","OCOO-D (30-40)","",31,98.4,1
"1418","ESV_069227","Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, , , ","OCOO-D (30-40)","",28,85.5,5
"1419","ESV_069228","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","OCOO-D (30-40)","",28,100,1
"1420","ESV_069229","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",24,89.7,1
"1421","ESV_069230","Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, , , ","OCOO-D (30-40)","",24,95.7,7
"1422","ESV_069231","Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, Nitrospira, enrichment","OCOO-D (30-40)","",24,96,1
"1423","ESV_069232","Bacteria, Desulfobacterota, Desulfuromonadia, Geobacterales, Geobacteraceae, , ","OCOO-D (30-40)","",23,98.8,7
"1424","ESV_069233","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",22,95.3,1
"1425","ESV_069234","Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Woeseiaceae, Woeseia, ","OCOO-D (30-40)","",22,100,1
"1426","ESV_069235","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",21,98,1
"1427","ESV_069236","Bacteria, Proteobacteria, Gammaproteobacteria, , , , ","OCOO-D (30-40)","",20,96.8,3
"1428","ESV_069237","Bacteria, Proteobacteria, Alphaproteobacteria, NRL2, , , ","OCOO-D (30-40)","",19,97.2,6
"1429","ESV_069238","Bacteria, Chloroflexi, KD4-96, , , , ","OCOO-D (30-40)","",19,98.4,8
"1430","ESV_069239","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, , ","OCOO-D (30-40)","",18,99.2,17
"1431","ESV_069240","Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, ","OCOO-D (30-40)","",18,96.4,1
"1432","ESV_069241","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",17,95.7,2
"1433","ESV_069242","Bacteria, Firmicutes, Symbiobacteriia, Symbiobacteriales, Symbiobacteraceae, uncultured, ","OCOO-D (30-40)","",17,95.3,2
"1434","ESV_069243","Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, , , ","OCOO-D (30-40)","",17,100,1
"1435","ESV_069244","Bacteria, Planctomycetota, OM190, , , , ","OCOO-D (30-40)","",17,98.4,1
"1436","ESV_069245","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Tagaea, ","OCOO-D (30-40)","",17,99.6,1
"1437","ESV_069246","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",17,94.5,3
"1438","ESV_069247","Bacteria, Elusimicrobiota, Elusimicrobia, MVP-88, , , ","OCOO-D (30-40)","",16,93.7,2
"1439","ESV_069248","Bacteria, Acidobacteriota, Subgroup 21, , , , ","OCOO-D (30-40)","",16,94.1,5
"1440","ESV_069249","Bacteria, Proteobacteria, Alphaproteobacteria, Defluviicoccales, uncultured, , ","OCOO-D (30-40)","",16,95.7,3
"1441","ESV_069250","Bacteria, Chloroflexi, KD4-96, , , , ","OCOO-D (30-40)","",16,98.8,2
"1442","ESV_069251","Bacteria, Actinobacteriota, Acidimicrobiia, uncultured, , , ","OCOO-D (30-40)","",16,99.2,2
"1443","ESV_069252","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, , , ","OCOO-D (30-40)","",15,99.6,2
"1444","ESV_069253","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Porticoccaceae, C1-B045, ","OCOO-D (30-40)","",15,98,1
"1445","ESV_069254","Bacteria, Proteobacteria, Alphaproteobacteria, Defluviicoccales, uncultured, , ","OCOO-D (30-40)","",15,94.9,3
"1446","ESV_069255","Bacteria, Acidobacteriota, Holophagae, Subgroup 7, , , ","OCOO-D (30-40)","",14,100,1
"1447","ESV_069256","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia, ","OCOO-D (30-40)","",14,98.8,3
"1448","ESV_069257","Bacteria, , , , , , ","OCOO-D (30-40)","",14,98.4,4
"1449","ESV_069258","Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, Nitrospira, ","OCOO-D (30-40)","",14,100,1
"1450","ESV_069259","Bacteria, Chloroflexi, KD4-96, , , , ","OCOO-D (30-40)","",13,98.8,1
"1451","ESV_069260","Bacteria, Actinobacteriota, Acidimicrobiia, , , , ","OCOO-D (30-40)","",13,96.1,6
"1452","ESV_069261","Bacteria, Verrucomicrobiota, Chlamydiae, Chlamydiales, cvE6, , ","OCOO-D (30-40)","",13,98.4,1
"1453","ESV_069262","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Stappiaceae, Pannonibacter, ","BCBC-D (30-40)","",8,100,1
"1454","ESV_069262","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Stappiaceae, Pannonibacter, ","OCOO-D (30-40)","",13,100,1
"1455","ESV_069263","Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, Rubinisphaeraceae, SH-PL14, ","OCOO-D (30-40)","",13,98.4,1
"1456","ESV_069264","Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Paenibacillus, ","OCOO-D (30-40)","",13,98.8,6
"1457","ESV_069265","Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, KF-JG30-B3, , ","OCOO-D (30-40)","",13,98.8,2
"1458","ESV_069266","Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, , ","OCOO-D (30-40)","",13,98.8,2
"1459","ESV_069267","Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Puniceicoccaceae, Pelagicoccus, ","OCOO-D (30-40)","",13,95.3,1
"1460","ESV_069268","Bacteria, Gemmatimonadota, BD2-11 terrestrial group, , , , ","OCOO-D (30-40)","",13,95.7,4
"1461","ESV_069269","Bacteria, Chloroflexi, KD4-96, , , , ","OCOO-D (30-40)","",13,98.8,6
"1462","ESV_069270","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, ","OCOO-D (30-40)","",13,98,1
"1463","ESV_069271","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOO-D (30-40)","",13,98.4,12
"1464","ESV_069272","Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, , , ","OCOO-D (30-40)","",13,99.2,6
"1465","ESV_069273","Bacteria, Gemmatimonadota, AKAU4049, , , , ","OCOO-D (30-40)","",13,99.6,4
"1466","ESV_069274","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella, ","OCOO-D (30-40)","",13,99.6,2
"1467","ESV_069275","Bacteria, Planctomycetota, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, Phycisphaera, mikurensis","OCOO-D (30-40)","",12,92.5,1
"1468","ESV_069276","Bacteria, Proteobacteria, Alphaproteobacteria, Kiloniellales, Kiloniellaceae, Pelagibius, litoralis","OCOO-D (30-40)","",12,99.2,1
"1469","ESV_069277","Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, , ","OCOO-D (30-40)","",12,99.2,34
"1470","ESV_069278","Bacteria, Proteobacteria, Gammaproteobacteria, PLTA13, , , ","OCOO-D (30-40)","",12,100,1
"1471","ESV_069279","Bacteria, Planctomycetota, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, uncultured, ","OCOO-D (30-40)","",12,98.8,1
"1472","ESV_069280","Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, ","OCOO-D (30-40)","",12,97.6,2
"1473","ESV_069281","Bacteria, Actinobacteriota, Actinobacteria, Euzebyales, Euzebyaceae, uncultured, ","OCOO-D (30-40)","",12,98,1
"1474","ESV_069282","Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, Phaeodactylibacter, ","OCOO-D (30-40)","",12,98,1
"1475","ESV_069283","Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, ","OCOO-D (30-40)","",11,100,3
"1476","ESV_069284","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",11,95.3,2
"1477","ESV_069285","Bacteria, Chloroflexi, KD4-96, , , , ","OCOO-D (30-40)","",11,99.2,2
"1478","ESV_069286","Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, , , ","OCOO-D (30-40)","",11,100,1
"1479","ESV_069287","Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Iamiaceae, Iamia, ","OCOO-D (30-40)","",11,99.6,6
"1480","ESV_069288","Bacteria, , , , , , ","OCOO-D (30-40)","",11,96.8,3
"1481","ESV_069289","Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, , ","OCOO-D (30-40)","",11,99.6,13
"1482","ESV_069290","Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, Nitrospira, ","OCOO-D (30-40)","",11,99.6,6
"1483","ESV_069291","Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Luteimonas, ","OCOO-D (30-40)","",11,99.2,2
"1484","ESV_069292","Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, , , ","OCOO-D (30-40)","",11,95.7,14
"1485","ESV_069293","Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, , ","OCOO-D (30-40)","",11,99.6,3
"1486","ESV_069294","Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, ","OCOO-D (30-40)","",10,95.3,10
"1487","ESV_069295","Bacteria, Nitrospirota, Leptospirillia, Leptospirillales, Leptospirillaceae, Leptospirillum, ","OCOO-D (30-40)","",10,96.8,1
"1488","ESV_069296","Archaea, Thermoplasmatota, Thermoplasmata, Marine Group II, , , ","OCOO-D (30-40)","",10,93,1
"1489","ESV_069297","Bacteria, Chloroflexi, Dehalococcoidia, S085, , , ","OCBC-D (30-40)","",12,99.2,4
"1490","ESV_069297","Bacteria, Chloroflexi, Dehalococcoidia, S085, , , ","OCOO-D (30-40)","",10,99.2,4
"1491","ESV_069298","Bacteria, Myxococcota, Polyangia, Blfdi19, , , ","OCOO-D (30-40)","",10,94.9,2
"1492","ESV_069299","Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, WD2101 soil group, , ","OCOO-D (30-40)","",10,97.6,1
"1493","ESV_069300","Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cyclobacteriaceae, Imperialibacter, roseus","OCOO-D (30-40)","",10,95.3,1
"1494","ESV_069301","Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter, ","OCOO-D (30-40)","",9,99.6,13
"1495","ESV_069302","Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae, Polycyclovorans, ","OCOO-D (30-40)","",9,100,1
