"","date","year","season","site","site_type","sample_type","year_samples","season_samples","site_samples","group","organisms_L"
"1778",2019-03-13,2019,"spring","NPB","slough","FB250",196,124,21,"mollusks",0
"1779",2019-03-13,2019,"spring","NPB","slough","FB250",196,124,21,"beetles",0
"1780",2019-03-13,2019,"spring","NPB","slough","FB250",196,124,21,"springtail",0
"1781",2019-03-13,2019,"spring","NPB","slough","FB250",196,124,21,"dragonfly",0
"1782",2019-03-13,2019,"spring","NPB","slough","FB250",196,124,21,"larvae",0
"1783",2019-03-13,2019,"spring","NPB","slough","FB250",196,124,21,"ept",0
"1784",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"flies",0
"1785",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"boaters",0
"1786",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"mites",0.1
"1787",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"crustaceans",339.1
"1788",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"worms",0
"1789",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"mollusks",0.4
"1790",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"beetles",0
"1791",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"springtail",0
"1792",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"dragonfly",0
"1793",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"larvae",0
"1794",2019-03-13,2019,"spring","NWP","slough","FB250",196,124,14,"ept",0
"1795",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"flies",1.6
"1796",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"boaters",30.3
"1797",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"mites",0
"1798",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"crustaceans",274.6
"1799",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"worms",0
"1800",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"mollusks",0
"1801",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"beetles",0
"1802",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"springtail",0
"1803",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"dragonfly",0
"1804",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"larvae",0
"1805",2019-03-15,2019,"spring","NEC","slough","FB250",196,124,23,"ept",0
"1806",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"flies",0
"1807",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"boaters",0.8
"1808",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"mites",0
"1809",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"crustaceans",54.9
"1810",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"worms",0
"1811",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"mollusks",0
"1812",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"beetles",0
"1813",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"springtail",0
"1814",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"dragonfly",0
"1815",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"larvae",0
"1816",2019-04-09,2019,"spring","NPB","slough","FB250",196,124,21,"ept",0
"1817",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"flies",0
"1818",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"boaters",0.3
"1819",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"mites",0
"1820",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"crustaceans",1387.4
"1821",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"worms",0
"1822",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"mollusks",3.7
"1823",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"beetles",1.3
"1824",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"springtail",3.6
"1825",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"dragonfly",0
"1826",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"larvae",0
"1827",2019-04-09,2019,"spring","NWP","slough","FB250",196,124,14,"ept",0
"1828",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"flies",0
"1829",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"boaters",0.7
"1830",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"mites",0
"1831",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"crustaceans",23.6
"1832",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"worms",0.3
"1833",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"mollusks",0
"1834",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"beetles",0
"1835",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"springtail",0
"1836",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"dragonfly",0
"1837",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"larvae",0
"1838",2019-04-10,2019,"spring","NEC","slough","FB250",196,124,23,"ept",0
"1839",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"flies",0
"1840",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"boaters",0.8
"1841",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"mites",0
"1842",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"crustaceans",2.4
"1843",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"worms",0
"1844",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"mollusks",0
"1845",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"beetles",0
"1846",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"springtail",0
"1847",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"dragonfly",0
"1848",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"larvae",0
"1849",2019-04-10,2019,"spring","NMC","slough","FB250",196,124,21,"ept",0
"1850",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"flies",0.1
"1851",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"boaters",8.9
"1852",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"mites",0
"1853",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"crustaceans",21.9
"1854",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"worms",0.4
"1855",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"mollusks",0
"1856",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"beetles",0
"1857",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"springtail",0
"1858",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"dragonfly",0
"1859",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"larvae",0
"1860",2019-04-11,2019,"spring","CUL1","slough","FB250",196,124,22,"ept",0
"1861",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"flies",0
"1862",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"boaters",0.4
"1863",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"mites",0
"1864",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"crustaceans",11.3
"1865",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"worms",0
"1866",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"mollusks",0
"1867",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"beetles",0
"1868",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"springtail",0
"1869",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"dragonfly",0
"1870",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"larvae",0
"1871",2019-04-11,2019,"spring","MO1","slough","FB250",196,124,25,"ept",0
"1872",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"flies",0
"1873",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"boaters",1.3
"1874",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"mites",0
"1875",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"crustaceans",11.9
"1876",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"worms",0
"1877",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"mollusks",0
"1878",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"beetles",0
"1879",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"springtail",0.1
"1880",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"dragonfly",0
"1881",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"larvae",0
"1882",2019-04-14,2019,"spring","NVBR","slough","FB250",196,124,23,"ept",0
"1883",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"flies",0
"1884",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"boaters",1.9
"1885",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"mites",0.1
"1886",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"crustaceans",5.2
"1887",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"worms",0
"1888",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"mollusks",0
"1889",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"beetles",0
"1890",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"springtail",0.3
"1891",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"dragonfly",0
"1892",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"larvae",0
"1893",2019-04-14,2019,"spring","VBR1","slough","FB250",196,124,16,"ept",0
"1894",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"flies",0
"1895",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"boaters",0.1
"1896",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"mites",0
"1897",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"crustaceans",66.2
"1898",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"worms",0
"1899",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"mollusks",0.1
"1900",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"beetles",0
"1901",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"springtail",0
"1902",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"dragonfly",0
"1903",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"larvae",0
"1904",2019-04-18,2019,"spring","NDC","slough","FB250",196,124,12,"ept",0
"1905",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"flies",0
"1906",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"boaters",0.1
"1907",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"mites",0
"1908",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"crustaceans",39.2
"1909",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"worms",0
"1910",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"mollusks",0
"1911",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"beetles",0
"1912",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"springtail",0
"1913",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"dragonfly",0
"1914",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"larvae",0
"1915",2019-05-01,2019,"spring","NVP2","pool","FB250",196,124,4,"ept",0
"1916",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"flies",0
"1917",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"boaters",0
"1918",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"mites",0
"1919",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"crustaceans",220.1
"1920",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"worms",0
"1921",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"mollusks",0
"1922",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"beetles",0
"1923",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"springtail",0
"1924",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"dragonfly",0
"1925",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"larvae",0
"1926",2019-05-01,2019,"spring","NVP4","pool","FB250",196,124,6,"ept",0
"1927",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"flies",0.6
"1928",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"boaters",16.9
"1929",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"mites",0
"1930",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"crustaceans",1.9
"1931",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"worms",0
"1932",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"mollusks",0
"1933",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"beetles",0.1
"1934",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"springtail",0.3
"1935",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"dragonfly",0
"1936",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"larvae",0
"1937",2019-05-23,2019,"spring","CUL1","slough","FB250",196,124,22,"ept",0
"1938",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"flies",0
"1939",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"boaters",1.1
"1940",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"mites",0
"1941",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"crustaceans",0.8
"1942",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"worms",0
"1943",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"mollusks",0
"1944",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"beetles",0
"1945",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"springtail",0.1
"1946",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"dragonfly",0
"1947",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"larvae",0
"1948",2019-05-23,2019,"spring","MO1","slough","FB250",196,124,25,"ept",0
"1949",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"flies",0
"1950",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"boaters",2.1
"1951",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"mites",0
"1952",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"crustaceans",0.1
"1953",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"worms",0
"1954",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"mollusks",0
"1955",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"beetles",0
"1956",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"springtail",0
"1957",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"dragonfly",0
"1958",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"larvae",0
"1959",2019-05-23,2019,"spring","NEC","slough","FB250",196,124,23,"ept",0
"1960",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"flies",0
"1961",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"boaters",0.5
"1962",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"mites",0
"1963",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"crustaceans",0.1
"1964",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"worms",0
"1965",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"mollusks",0
"1966",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"beetles",0
"1967",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"springtail",0
"1968",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"dragonfly",0
"1969",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"larvae",0
"1970",2019-05-23,2019,"spring","NMC","slough","FB250",196,124,21,"ept",0
"1971",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"flies",0
"1972",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"boaters",0
"1973",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"mites",0
"1974",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"crustaceans",0
"1975",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"worms",0.1
"1976",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"mollusks",0
"1977",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"beetles",0
"1978",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"springtail",0
"1979",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"dragonfly",0
"1980",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"larvae",0
"1981",2019-05-23,2019,"spring","NVBR","slough","FB250",196,124,23,"ept",0
"1982",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"flies",0
"1983",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"boaters",0
"1984",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"mites",0
"1985",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"crustaceans",0
"1986",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"worms",0
"1987",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"mollusks",0
"1988",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"beetles",0
"1989",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"springtail",0
"1990",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"dragonfly",0
"1991",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"larvae",0
"1992",2019-05-23,2019,"spring","VBR1","slough","FB250",196,124,16,"ept",0
"1993",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"flies",0.4
"1994",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"boaters",0
"1995",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"mites",0
"1996",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"crustaceans",13.3
"1997",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"worms",0
"1998",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"mollusks",0
"1999",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"beetles",0
"2000",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"springtail",0
"2001",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"dragonfly",0
"2002",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"larvae",0
"2003",2019-05-24,2019,"spring","NDC","slough","FB250",196,124,12,"ept",0
"2004",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"flies",0.5
"2005",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"boaters",5.9
"2006",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"mites",0
"2007",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"crustaceans",3
"2008",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"worms",0
"2009",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"mollusks",0
"2010",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"beetles",0
"2011",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"springtail",0
"2012",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"dragonfly",0
"2013",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"larvae",0
"2014",2019-05-24,2019,"spring","NPB","slough","FB250",196,124,21,"ept",0
"2015",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"flies",0.7
"2016",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"boaters",0.1
"2017",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"mites",0
"2018",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"crustaceans",66.7
"2019",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"worms",0.1
"2020",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"mollusks",0.5
"2021",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"beetles",0
"2022",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"springtail",0.3
"2023",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"dragonfly",0
"2024",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"larvae",0
"2025",2019-05-24,2019,"spring","NWP","slough","FB250",196,124,14,"ept",0
"2026",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"flies",1
"2027",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"boaters",6
"2028",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"mites",0
"2029",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"crustaceans",220.3
"2030",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"worms",0
"2031",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"mollusks",0
"2032",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"beetles",0
"2033",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"springtail",0
"2034",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"dragonfly",0
"2035",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"larvae",0
"2036",2019-06-27,2019,"summer","MO1","slough","FB250",196,55,25,"ept",0
"2037",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"flies",0
"2038",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"boaters",0.6
"2039",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"mites",0.3
"2040",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"crustaceans",271.9
"2041",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"worms",1.2
"2042",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"mollusks",1.7
"2043",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"beetles",2.4
"2044",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"springtail",0
"2045",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"dragonfly",0
"2046",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"larvae",0
"2047",2019-06-27,2019,"summer","NDC","slough","FB250",196,55,12,"ept",0.1
"2048",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"flies",2.9
"2049",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"boaters",0
"2050",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"mites",0
"2051",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"crustaceans",206.4
"2052",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"worms",0
"2053",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"mollusks",0.3
"2054",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"beetles",0
"2055",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"springtail",0
"2056",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"dragonfly",0.8
"2057",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"larvae",0
"2058",2019-06-27,2019,"summer","NWP","slough","FB250",196,55,14,"ept",0.1
"2059",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"flies",0
"2060",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"boaters",0
"2061",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"mites",0
"2062",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"crustaceans",18.7
"2063",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"worms",0
"2064",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"mollusks",0
"2065",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"beetles",0
"2066",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"springtail",0
"2067",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"dragonfly",0
"2068",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"larvae",0
"2069",2019-07-01,2019,"summer","NEC","slough","FB250",196,55,23,"ept",0
"2070",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"flies",2.3
"2071",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"boaters",1.5
"2072",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"mites",0
"2073",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"crustaceans",33.8
"2074",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"worms",0.4
"2075",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"mollusks",0
"2076",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"beetles",0
"2077",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"springtail",0
"2078",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"dragonfly",0
"2079",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"larvae",0
"2080",2019-07-01,2019,"summer","NMC","slough","FB250",196,55,21,"ept",0
"2081",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"flies",1.4
"2082",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"boaters",4.3
"2083",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"mites",0
"2084",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"crustaceans",16.8
"2085",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"worms",4.5
"2086",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"mollusks",0
"2087",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"beetles",0
"2088",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"springtail",0
"2089",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"dragonfly",0
"2090",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"larvae",0
"2091",2019-07-01,2019,"summer","NPB","slough","FB250",196,55,21,"ept",0
"2092",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"flies",2.4
"2093",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"boaters",0.8
"2094",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"mites",0
"2095",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"crustaceans",4.9
"2096",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"worms",0
"2097",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"mollusks",0
"2098",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"beetles",0
"2099",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"springtail",0
"2100",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"dragonfly",0
"2101",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"larvae",0
"2102",2019-07-02,2019,"summer","NVBR","slough","FB250",196,55,23,"ept",0
