"","date","year","season","breach_status","site","site_name","site_type","site_reserve","site_desc","sample_type","filter_method","DO_mg_L","DO_pct","cond_spec_mS_cm","sal_ppt","temp_c","baro_mm_Hg","pH","total","taxa","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site","organisms_L_log","organisms_L_season_log","organisms_L_year_log","organisms_L_site_log"
"6915",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"annelida_sp",0,0,0,0,0,0,0,0
"6916",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"annelida_oligochaete",0,0,0,0,0,0,0,0
"6917",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"annelida_polychaete",0,0,0,0,0,0,0,0
"6918",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"nematode",0.1,0.00181818181818182,0.00116279069767442,0.00434782608695652,0.0953101798043249,0.00181653092639779,0.0011621151801773,0.00433840159859814
"6919",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"gastropod_snail",0,0,0,0,0,0,0,0
"6920",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_sp",0,0,0,0,0,0,0,0
"6921",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"6922",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"6923",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"6924",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"6925",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"6926",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"6927",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"6928",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"dipteran_sp",0,0,0,0,0,0,0,0
"6929",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"diptera_chironomid",0.1,0.00181818181818182,0.00116279069767442,0.00434782608695652,0.0953101798043249,0.00181653092639779,0.0011621151801773,0.00433840159859814
"6930",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"6931",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"diptera_ephydridae",0,0,0,0,0,0,0,0
"6932",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"6933",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"diptera_culicidae",0,0,0,0,0,0,0,0
"6934",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"tipulidae_larva",0,0,0,0,0,0,0,0
"6935",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"ephemeroptera",0,0,0,0,0,0,0,0
"6936",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"trichoptera_sp",0,0,0,0,0,0,0,0
"6937",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"hemiptera_corixidae_boatman",0,0,0,0,0,0,0,0
"6938",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"6939",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"odonate",0,0,0,0,0,0,0,0
"6940",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"collembola_springtail",0,0,0,0,0,0,0,0
"6941",2019-12-11,2019,"winter","closed","NVBR","North of Venoco Bridge","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.6,199,6.12,3.3,17.7,765.6,8.4,0.5,"arachnida_acari",0,0,0,0,0,0,0,0
"6942",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"ostracod",0,0,0,0,0,0,0,0
"6943",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"copepod",0.3,0.00545454545454545,0.00348837209302326,0.02,0.262364264467491,0.00543972329581812,0.00348230183587449,0.0198026272961797
"6944",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"amphipod",0,0,0,0,0,0,0,0
"6945",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"cladocera",0,0,0,0,0,0,0,0
"6946",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"clam_shrimp",0,0,0,0,0,0,0,0
"6947",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"annelida_sp",0,0,0,0,0,0,0,0
"6948",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"annelida_oligochaete",0,0,0,0,0,0,0,0
"6949",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"annelida_polychaete",0,0,0,0,0,0,0,0
"6950",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"nematode",0,0,0,0,0,0,0,0
"6951",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"gastropod_snail",0,0,0,0,0,0,0,0
"6952",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_sp",0,0,0,0,0,0,0,0
"6953",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"6954",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"6955",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"6956",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"6957",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"6958",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"6959",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"6960",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"dipteran_sp",0,0,0,0,0,0,0,0
"6961",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"diptera_chironomid",0,0,0,0,0,0,0,0
"6962",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"6963",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"diptera_ephydridae",0,0,0,0,0,0,0,0
"6964",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"6965",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"diptera_culicidae",0,0,0,0,0,0,0,0
"6966",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"tipulidae_larva",0,0,0,0,0,0,0,0
"6967",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"ephemeroptera",0,0,0,0,0,0,0,0
"6968",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"trichoptera_sp",0,0,0,0,0,0,0,0
"6969",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"hemiptera_corixidae_boatman",0,0,0,0,0,0,0,0
"6970",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"6971",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"odonate",0,0,0,0,0,0,0,0
"6972",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"collembola_springtail",0,0,0,0,0,0,0,0
"6973",2019-12-11,2019,"winter","closed","VBR1","South of Venoco Bridge","slough","COPR","Slough in COPR","FB250","7.5 liters",15.9,173,7.04,3.9,17.6,765.4,8.2,0.4,"arachnida_acari",0.1,0.00181818181818182,0.00116279069767442,0.00666666666666667,0.0953101798043249,0.00181653092639779,0.0011621151801773,0.00664454271866851
"6974",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"ostracod",0.7,0.0127272727272727,0.00813953488372093,0.0583333333333333,0.53062825106217,0.0126469617007674,0.00810658753298849,0.0566953436765453
"6975",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"copepod",1.2,0.0218181818181818,0.013953488372093,0.1,0.78845736036427,0.0215835716671744,0.0138570346614263,0.0953101798043249
"6976",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"amphipod",0.1,0.00181818181818182,0.00116279069767442,0.00833333333333333,0.0953101798043249,0.00181653092639779,0.0011621151801773,0.00829880281469506
"6977",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"cladocera",0,0,0,0,0,0,0,0
"6978",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"clam_shrimp",0,0,0,0,0,0,0,0
"6979",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"annelida_sp",0,0,0,0,0,0,0,0
"6980",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"annelida_oligochaete",0,0,0,0,0,0,0,0
"6981",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"annelida_polychaete",0,0,0,0,0,0,0,0
"6982",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"nematode",0,0,0,0,0,0,0,0
"6983",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"gastropod_snail",0,0,0,0,0,0,0,0
"6984",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_sp",0,0,0,0,0,0,0,0
"6985",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"6986",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"6987",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"6988",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"6989",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"6990",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"6991",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"6992",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"dipteran_sp",0,0,0,0,0,0,0,0
"6993",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"diptera_chironomid",0,0,0,0,0,0,0,0
"6994",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"6995",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"diptera_ephydridae",0,0,0,0,0,0,0,0
"6996",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"diptera_stratiomyidae",0,0,0,0,0,0,0,0
"6997",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"diptera_culicidae",0,0,0,0,0,0,0,0
"6998",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"tipulidae_larva",0,0,0,0,0,0,0,0
"6999",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"ephemeroptera",0,0,0,0,0,0,0,0
"7000",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"trichoptera_sp",0,0,0,0,0,0,0,0
"7001",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"hemiptera_corixidae_boatman",0,0,0,0,0,0,0,0
"7002",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"hemiptera_notonectidae",0,0,0,0,0,0,0,0
"7003",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"odonate",0,0,0,0,0,0,0,0
"7004",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"collembola_springtail",0,0,0,0,0,0,0,0
"7005",2019-12-12,2019,"winter","closed","NDC","Devereux Creek","slough","NCOS","Slough Inlet","FB250","7.5 liters",4.4,41,0.39,0.2,13.9,767.2,6.5,2,"arachnida_acari",0,0,0,0,0,0,0,0
"7006",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"ostracod",0.1,0.00181818181818182,0.00116279069767442,0.00416666666666667,0.0953101798043249,0.00181653092639779,0.0011621151801773,0.00415801014866368
"7007",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"copepod",0.4,0.00727272727272727,0.00465116279069767,0.0166666666666667,0.336472236621213,0.00724640852076725,0.0046403795565023,0.0165293019512105
"7008",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"amphipod",0,0,0,0,0,0,0,0
"7009",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"cladocera",0,0,0,0,0,0,0,0
"7010",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"clam_shrimp",0,0,0,0,0,0,0,0
"7011",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"annelida_sp",0,0,0,0,0,0,0,0
"7012",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"annelida_oligochaete",0,0,0,0,0,0,0,0
"7013",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"annelida_polychaete",0,0,0,0,0,0,0,0
"7014",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"nematode",0,0,0,0,0,0,0,0
"7015",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"gastropod_snail",0,0,0,0,0,0,0,0
"7016",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_sp",0,0,0,0,0,0,0,0
"7017",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_hydrophilidae",0,0,0,0,0,0,0,0
"7018",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_dytiscidae",0,0,0,0,0,0,0,0
"7019",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_dytiscidae_agabus",0,0,0,0,0,0,0,0
"7020",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0,0,0,0,0
"7021",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_hydraenidae",0,0,0,0,0,0,0,0
"7022",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_curculionidae_weavil",0,0,0,0,0,0,0,0
"7023",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"coleoptera_gyrindae_gyrinini",0,0,0,0,0,0,0,0
"7024",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"dipteran_sp",0,0,0,0,0,0,0,0
"7025",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"diptera_chironomid",0,0,0,0,0,0,0,0
"7026",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"diptera_ceratopogonidae",0,0,0,0,0,0,0,0
"7027",2019-12-12,2019,"winter","closed","NEC","East Channel","slough","NCOS","Slough in NCOS","FB250","7.5 liters",18.4,198,3.18,1.7,18.9,766.5,8.2,0.6,"diptera_ephydridae",0,0,0,0,0,0,0,0
