"","date","year","season","site","breach_status","site_type","sample_type","filter_method","group","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site"
"2220",2019-07-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2221",2019-07-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2222",2019-07-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2223",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","flies",0.0953101798043249,0.003125,0.00116279069767442,NA
"2224",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","boaters",0,0,0,NA
"2225",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","mites",0.0953101798043249,0.003125,0.00116279069767442,NA
"2226",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","crustaceans",3.11351530921037,0.671875,0.25,NA
"2227",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","worms",0,0,0,NA
"2228",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","mollusks",0,0,0,NA
"2229",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","beetles",0,0,0,NA
"2230",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","springtail",0.405465108108164,0.015625,0.00581395348837209,NA
"2231",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","dragonfly",0,0,0,NA
"2232",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","larvae",0,0,0,NA
"2233",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters","ept",0,0,0,NA
"2234",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2235",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","boaters",4.54223038621422,2.903125,1.08023255813953,3.87083333333333
"2236",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","mites",0.0953101798043249,0.003125,0.00116279069767442,0.00416666666666667
"2237",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","crustaceans",3.51154543883102,1.015625,0.377906976744186,1.35416666666667
"2238",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2239",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2240",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2241",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2242",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2243",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2244",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2245",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2246",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"2247",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2248",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","crustaceans",0,0,0,0
"2249",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2250",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2251",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2252",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2253",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2254",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2255",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2256",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","flies",0.993251773010283,0.053125,0.0197674418604651,0.080952380952381
"2257",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","boaters",1.09861228866811,0.0625,0.0232558139534884,0.0952380952380952
"2258",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2259",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","crustaceans",2.90142159408275,0.5375,0.2,0.819047619047619
"2260",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2261",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2262",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2263",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2264",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2265",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2266",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2267",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","flies",0.641853886172395,0.028125,0.0104651162790698,0.0391304347826087
"2268",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","boaters",2.67414864942653,0.421875,0.156976744186047,0.58695652173913
"2269",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2270",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","crustaceans",2.29253475714054,0.278125,0.103488372093023,0.38695652173913
"2271",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","worms",0.0953101798043249,0.003125,0.00116279069767442,0.00434782608695652
"2272",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2273",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","beetles",0.0953101798043249,0.003125,0.00116279069767442,0.00434782608695652
"2274",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2275",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2276",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2277",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2278",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","flies",1.33500106673234,0.0875,0.0325581395348837,0.2
"2279",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"2280",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2281",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","crustaceans",2.66722820658195,0.41875,0.155813953488372,0.957142857142857
"2282",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2283",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2284",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2285",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2286",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2287",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2288",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2289",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2290",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","boaters",3.73528582692809,1.278125,0.475581395348837,1.70416666666667
"2291",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2292",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","crustaceans",0.0953101798043249,0.003125,0.00116279069767442,0.00416666666666667
"2293",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","worms",1.25276296849537,0.078125,0.0290697674418605,0.104166666666667
"2294",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2295",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2296",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2297",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2298",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2299",2019-08-02,2019,"summer","CUL1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2300",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2301",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","boaters",3.62167070442049,1.1375,0.423255813953488,1.4
"2302",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2303",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","crustaceans",2.60268968544438,0.390625,0.145348837209302,0.480769230769231
"2304",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2305",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2306",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2307",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2308",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2309",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2310",2019-08-02,2019,"summer","MO1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2311",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2312",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","boaters",2.2082744135228,0.253125,0.0941860465116279,0.352173913043478
"2313",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2314",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","crustaceans",2.70805020110221,0.4375,0.162790697674419,0.608695652173913
"2315",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2316",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2317",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2318",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2319",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2320",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2321",2019-08-02,2019,"summer","NVBR","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2322",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2323",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","boaters",2.01490302054226,0.203125,0.0755813953488372,0.433333333333333
"2324",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2325",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","crustaceans",0,0,0,0
"2326",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2327",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2328",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2329",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2330",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2331",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2332",2019-08-02,2019,"summer","VBR1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2333",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","flies",0,0,0,NA
"2334",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","boaters",0.0953101798043249,0.003125,0.00116279069767442,NA
"2335",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","mites",0.405465108108164,0.015625,0.00581395348837209,NA
"2336",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","crustaceans",2.04122032885964,0.209375,0.077906976744186,NA
"2337",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","worms",0,0,0,NA
"2338",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","mollusks",0,0,0,NA
"2339",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","beetles",0,0,0,NA
"2340",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","springtail",0,0,0,NA
"2341",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","dragonfly",0,0,0,NA
"2342",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","larvae",0,0,0,NA
"2343",2019-08-03,2019,"summer","DSP","closed","pool","FB250","7.5 liters","ept",0,0,0,NA
"2344",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2345",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"2346",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2347",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","crustaceans",1.30833281965018,0.054,0.0313953488372093,0.117391304347826
"2348",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2349",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2350",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2351",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2352",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2353",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2354",2019-09-18,2019,"fall","NPB","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2355",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2356",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","boaters",1.33500106673234,0.056,0.0325581395348837,0.116666666666667
"2357",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2358",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","crustaceans",0.262364264467491,0.006,0.00348837209302326,0.0125
"2359",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","worms",0.0953101798043249,0.002,0.00116279069767442,0.00416666666666667
"2360",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2361",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2362",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2363",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2364",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2365",2019-09-20,2019,"fall","NEC","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2366",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","flies",0.262364264467491,0.006,0.00348837209302326,0.0142857142857143
"2367",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","boaters",0.262364264467491,0.006,0.00348837209302326,0.0142857142857143
"2368",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2369",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","crustaceans",1.58923520511658,0.078,0.0453488372093023,0.185714285714286
"2370",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","worms",0.0953101798043249,0.002,0.00116279069767442,0.00476190476190476
"2371",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2372",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2373",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2374",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2375",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2376",2019-09-20,2019,"fall","NMC","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2377",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2378",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","boaters",0.0953101798043249,0.002,0.00116279069767442,0.00434782608695652
"2379",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2380",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","crustaceans",0,0,0,0
"2381",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2382",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2383",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2384",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2385",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2386",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2387",2019-09-23,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2388",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2389",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","boaters",0.0953101798043249,0.002,0.00116279069767442,0.00666666666666667
"2390",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2391",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","crustaceans",0.336472236621213,0.008,0.00465116279069767,0.0266666666666667
"2392",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2393",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2394",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2395",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2396",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2397",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2398",2019-09-23,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2399",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","flies",0.741937344729377,0.022,0.0127906976744186,NA
"2400",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","boaters",0.641853886172395,0.018,0.0104651162790698,NA
"2401",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","mites",0,0,0,NA
"2402",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","crustaceans",4.96144504990548,2.836,1.64883720930233,NA
"2403",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","worms",0,0,0,NA
"2404",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","mollusks",0,0,0,NA
"2405",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","beetles",0,0,0,NA
"2406",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","springtail",0,0,0,NA
"2407",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","dragonfly",0.262364264467491,0.006,0.00348837209302326,NA
"2408",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","larvae",0,0,0,NA
"2409",2019-09-24,2019,"fall","DSP","closed","pool","FB250","7.5 liters","ept",0.741937344729377,0.022,0.0127906976744186,NA
"2410",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2411",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","boaters",0.336472236621213,0.008,0.00465116279069767,0.0153846153846154
"2412",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2413",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","crustaceans",1.62924053973028,0.082,0.0476744186046512,0.157692307692308
"2414",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","worms",0.470003629245736,0.012,0.00697674418604651,0.0230769230769231
"2415",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2416",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2417",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2418",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2419",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2420",2019-09-24,2019,"fall","MO1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2421",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2422",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","boaters",0,0,0,0
"2423",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2424",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","crustaceans",3.92395157629342,0.992,0.576744186046512,2.15652173913043
"2425",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","worms",0.405465108108164,0.01,0.00581395348837209,0.0217391304347826
"2426",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2427",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2428",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2429",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2430",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2431",2019-10-21,2019,"fall","NPB","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2432",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","flies",0,0,0,0
"2433",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","boaters",0.641853886172395,0.018,0.0104651162790698,0.0391304347826087
"2434",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2435",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","crustaceans",0.693147180559945,0.02,0.0116279069767442,0.0434782608695652
"2436",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","worms",0.336472236621213,0.008,0.00465116279069767,0.0173913043478261
"2437",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2438",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2439",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2440",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2441",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2442",2019-10-21,2019,"fall","NVBR","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2443",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","flies",0.0953101798043249,0.002,0.00116279069767442,0.00666666666666667
"2444",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","boaters",0.587786664902119,0.016,0.00930232558139535,0.0533333333333333
"2445",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2446",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","crustaceans",0.262364264467491,0.006,0.00348837209302326,0.02
"2447",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2448",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2449",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","beetles",0,0,0,0
"2450",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2451",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2452",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2453",2019-10-21,2019,"fall","VBR1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2454",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","flies",0.0953101798043249,0.002,0.00116279069767442,0.00416666666666667
"2455",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","boaters",1.1314021114911,0.042,0.0244186046511628,0.0875
"2456",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","mites",0,0,0,0
"2457",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","crustaceans",0,0,0,0
"2458",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","worms",0,0,0,0
"2459",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","mollusks",0,0,0,0
"2460",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","beetles",2.11625551480255,0.146,0.0848837209302326,0.304166666666667
"2461",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","springtail",0,0,0,0
"2462",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","dragonfly",0,0,0,0
"2463",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","larvae",0,0,0,0
"2464",2019-10-25,2019,"fall","CUL1","closed","slough","FB250","7.5 liters","ept",0,0,0,0
"2465",2019-10-29,2019,"fall","DSP","closed","pool","FB250","7.5 liters","flies",0.405465108108164,0.01,0.00581395348837209,NA
