"","date","year","season","site","breach_status","site_type","sample_type","filter_method","DO_mg_L","DO_pct","cond_spec_mS_cm","sal_ppt","temp_c","baro_mm_Hg","pH","taxa","organisms_L","organisms_L_season","organisms_L_year","organisms_L_site"
"5665",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"annelida_oligochaete",0,0,0,NA
"5666",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"annelida_polychaete",0,0,0,NA
"5667",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"nematode",0,0,0,NA
"5668",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"gastropod_snail",0,0,0,NA
"5669",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_sp",0,0,0,NA
"5670",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_hydrophilidae",0,0,0,NA
"5671",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_dytiscidae",0,0,0,NA
"5672",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_dytiscidae_agabus",0,0,0,NA
"5673",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,NA
"5674",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_hydraenidae",0,0,0,NA
"5675",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_curculionidae_weavil",0,0,0,NA
"5676",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"coleoptera_gyrindae_gyrinini",0,0,0,NA
"5677",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"dipteran_sp",0,0,0,NA
"5678",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"diptera_chironomid",0.0953101798043249,0.00312012733624368,0.0011621151801773,NA
"5679",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"diptera_ceratopogonidae",0,0,0,NA
"5680",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"diptera_ephydridae",0,0,0,NA
"5681",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"diptera_stratiomyidae",0,0,0,NA
"5682",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"diptera_culicidae",0,0,0,NA
"5683",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"tipulidae_larva",0,0,0,NA
"5684",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"ephemeroptera",0,0,0,NA
"5685",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"trichoptera_sp",0,0,0,NA
"5686",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"hemiptera_corixidae_boatman",0,0,0,NA
"5687",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"hemiptera_notonectidae",0,0,0,NA
"5688",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"odonate",0,0,0,NA
"5689",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"collembola_springtail",0.405465108108164,0.0155041865359653,0.00579711768432591,NA
"5690",2019-07-11,2019,"summer","DSP","closed","pool","FB250","7.5 liters",7.6,98,5.13,2.7,27.6,760.2,7.3,"arachnida_acari",0.0953101798043249,0.00312012733624368,0.0011621151801773,NA
"5691",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"ostracod",0,0,0,0
"5692",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"copepod",3.51154543883102,0.700929321002,0.320565664321678,0.85618680780445
"5693",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"amphipod",0,0,0,0
"5694",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"cladocera",0,0,0,0
"5695",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"clam_shrimp",0,0,0,0
"5696",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"annelida_sp",0,0,0,0
"5697",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"annelida_oligochaete",0,0,0,0
"5698",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"annelida_polychaete",0,0,0,0
"5699",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"nematode",0,0,0,0
"5700",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"gastropod_snail",0,0,0,0
"5701",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_sp",0,0,0,0
"5702",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_hydrophilidae",0,0,0,0
"5703",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_dytiscidae",0,0,0,0
"5704",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_dytiscidae_agabus",0,0,0,0
"5705",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0
"5706",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_hydraenidae",0,0,0,0
"5707",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_curculionidae_weavil",0,0,0,0
"5708",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"coleoptera_gyrindae_gyrinini",0,0,0,0
"5709",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"dipteran_sp",0,0,0,0
"5710",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"diptera_chironomid",0,0,0,0
"5711",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"diptera_ceratopogonidae",0,0,0,0
"5712",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"diptera_ephydridae",0,0,0,0
"5713",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"diptera_stratiomyidae",0,0,0,0
"5714",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"diptera_culicidae",0,0,0,0
"5715",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"tipulidae_larva",0,0,0,0
"5716",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"ephemeroptera",0,0,0,0
"5717",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"trichoptera_sp",0,0,0,0
"5718",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"hemiptera_corixidae_boatman",4.54223038621422,1.36177751433181,0.732479694261166,1.58326503813008
"5719",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"hemiptera_notonectidae",0,0,0,0
"5720",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"odonate",0,0,0,0
"5721",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"collembola_springtail",0,0,0,0
"5722",2019-07-12,2019,"summer","CUL1","closed","slough","FB250","7.5 liters",0.6,5,30.41,15.9,20.9,759.8,8,"arachnida_acari",0.0953101798043249,0.00312012733624368,0.0011621151801773,0.00415801014866368
"5723",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"ostracod",0,0,0,0
"5724",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"copepod",0,0,0,0
"5725",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"amphipod",0,0,0,0
"5726",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"cladocera",0,0,0,0
"5727",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"clam_shrimp",0,0,0,0
"5728",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"annelida_sp",0,0,0,0
"5729",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"annelida_oligochaete",0,0,0,0
"5730",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"annelida_polychaete",0,0,0,0
"5731",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"nematode",0,0,0,0
"5732",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"gastropod_snail",0,0,0,0
"5733",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_sp",0,0,0,0
"5734",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_hydrophilidae",0,0,0,0
"5735",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_dytiscidae",0,0,0,0
"5736",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_dytiscidae_agabus",0,0,0,0
"5737",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0
"5738",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_hydraenidae",0,0,0,0
"5739",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_curculionidae_weavil",0,0,0,0
"5740",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"coleoptera_gyrindae_gyrinini",0,0,0,0
"5741",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"dipteran_sp",0,0,0,0
"5742",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"diptera_chironomid",0,0,0,0
"5743",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"diptera_ceratopogonidae",0,0,0,0
"5744",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"diptera_ephydridae",0,0,0,0
"5745",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"diptera_stratiomyidae",0,0,0,0
"5746",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"diptera_culicidae",0,0,0,0
"5747",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"tipulidae_larva",0,0,0,0
"5748",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"ephemeroptera",0,0,0,0
"5749",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"trichoptera_sp",0,0,0,0
"5750",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"hemiptera_corixidae_boatman",0,0,0,0
"5751",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"hemiptera_notonectidae",0,0,0,0
"5752",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"odonate",0,0,0,0
"5753",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"collembola_springtail",0,0,0,0
"5754",2019-08-01,2019,"summer","NEC","closed","slough","FB250","7.5 liters",12.7,208,48.54,31.6,31.6,759.5,8.8,"arachnida_acari",0,0,0,0
"5755",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"ostracod",0.262364264467491,0.00933132742888422,0.00348230183587449,0.0141846349919564
"5756",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"copepod",2.88480071284671,0.4240414936811,0.179410346586496,0.590428674364958
"5757",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"amphipod",0,0,0,0
"5758",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"cladocera",0,0,0,0
"5759",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"clam_shrimp",0,0,0,0
"5760",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"annelida_sp",0,0,0,0
"5761",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"annelida_oligochaete",0,0,0,0
"5762",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"annelida_polychaete",0,0,0,0
"5763",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"nematode",0,0,0,0
"5764",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"gastropod_snail",0,0,0,0
"5765",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_sp",0,0,0,0
"5766",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_hydrophilidae",0,0,0,0
"5767",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_dytiscidae",0,0,0,0
"5768",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_dytiscidae_agabus",0,0,0,0
"5769",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0
"5770",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_hydraenidae",0,0,0,0
"5771",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_curculionidae_weavil",0,0,0,0
"5772",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"coleoptera_gyrindae_gyrinini",0,0,0,0
"5773",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"dipteran_sp",0,0,0,0
"5774",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"diptera_chironomid",0.993251773010283,0.0517619345585896,0.0195746031246297,0.0778424867639339
"5775",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"diptera_ceratopogonidae",0,0,0,0
"5776",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"diptera_ephydridae",0,0,0,0
"5777",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"diptera_stratiomyidae",0,0,0,0
"5778",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"diptera_culicidae",0,0,0,0
"5779",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"tipulidae_larva",0,0,0,0
"5780",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"ephemeroptera",0,0,0,0
"5781",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"trichoptera_sp",0,0,0,0
"5782",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"hemiptera_corixidae_boatman",1.09861228866811,0.0606246218164348,0.0229895182246988,0.0909717782057268
"5783",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"hemiptera_notonectidae",0,0,0,0
"5784",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"odonate",0,0,0,0
"5785",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"collembola_springtail",0,0,0,0
"5786",2019-08-01,2019,"summer","NMC","closed","slough","FB250","7.5 liters",6.4,107,42.32,26.6,34.1,759.3,8.5,"arachnida_acari",0,0,0,0
"5787",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"ostracod",0.955511445027436,0.048790164169432,0.018433701688838,0.0672522270091675
"5788",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"copepod",2.11625551480255,0.205488616075489,0.0814728115997903,0.275653496586174
"5789",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"amphipod",0,0,0,0
"5790",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"cladocera",0,0,0,0
"5791",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"clam_shrimp",0,0,0,0
"5792",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"annelida_sp",0.0953101798043249,0.00312012733624368,0.0011621151801773,0.00433840159859814
"5793",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"annelida_oligochaete",0,0,0,0
"5794",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"annelida_polychaete",0,0,0,0
"5795",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"nematode",0,0,0,0
"5796",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"gastropod_snail",0,0,0,0
"5797",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_sp",0,0,0,0
"5798",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_hydrophilidae",0.0953101798043249,0.00312012733624368,0.0011621151801773,0.00433840159859814
"5799",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_dytiscidae",0,0,0,0
"5800",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_dytiscidae_agabus",0,0,0,0
"5801",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_dytiscidae_liodessus_affinis",0,0,0,0
"5802",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_hydraenidae",0,0,0,0
"5803",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_curculionidae_weavil",0,0,0,0
"5804",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"coleoptera_gyrindae_gyrinini",0,0,0,0
"5805",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"dipteran_sp",0,0,0,0
"5806",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"diptera_chironomid",0.641853886172395,0.0277367549715996,0.0104107360178387,0.0383842430083153
"5807",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"diptera_ceratopogonidae",0,0,0,0
"5808",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"diptera_ephydridae",0,0,0,0
"5809",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"diptera_stratiomyidae",0,0,0,0
"5810",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"diptera_culicidae",0,0,0,0
"5811",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"tipulidae_larva",0,0,0,0
"5812",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"ephemeroptera",0,0,0,0
"5813",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"trichoptera_sp",0,0,0,0
"5814",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"hemiptera_corixidae_boatman",2.67414864942653,0.351976423157178,0.145810347911039,0.461818044659296
"5815",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"hemiptera_notonectidae",0,0,0,0
"5816",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"odonate",0,0,0,0
"5817",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"collembola_springtail",0,0,0,0
"5818",2019-08-01,2019,"summer","NPB","closed","slough","FB250","7.5 liters",13.2,196,22.33,13.3,32.6,759.5,7.6,"arachnida_acari",0,0,0,0
"5819",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters",12.9,179,10.17,5.7,31,760.2,8.6,"ostracod",2.32238772029023,0.252702353555754,0.101632645543812,0.505094949057006
"5820",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters",12.9,179,10.17,5.7,31,760.2,8.6,"copepod",1.50407739677627,0.103796793681644,0.039891329027302,0.22314355131421
"5821",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters",12.9,179,10.17,5.7,31,760.2,8.6,"amphipod",0,0,0,0
"5822",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters",12.9,179,10.17,5.7,31,760.2,8.6,"cladocera",0.53062825106217,0.0216391751034812,0.00810658753298849,0.048790164169432
"5823",2019-08-01,2019,"summer","NWP","closed","slough","FB250","7.5 liters",12.9,179,10.17,5.7,31,760.2,8.6,"clam_shrimp",0,0,0,0
